query_id	source_query_id	query	split	answer
vimqa_train_001917	vimqa_train_001917	Khi nào thì Phó tổng thống sẽ thay thế	train	Nếu một Tổng thống đương nhiệm qua đời , từ chức hay bị bãi nhiệm
vimqa_train_001918	vimqa_train_001918	Đồng Nai có diện tích lớn thứ mấy ở Đông Nam Bộ	train	thứ nhì
vimqa_train_001919	vimqa_train_001919	Thanh Thánh Tổ sinh năm mấy	train	năm 1662
vimqa_train_001920	vimqa_train_001920	Màu sắc sân nhà của đội bóng bóng đã thuộc sở hữu của Roman Arkadyevich Abramovich là áo sơ mi màu xanh hoàng gia và quần đùi với tất trắng phải không?	train	đúng
vimqa_train_001921	vimqa_train_001921	Đất nước có hoá thạch Archaeoraptor đông dân thứ nhất trên thế giới phải không?	train	đúng
vimqa_train_001922	vimqa_train_001922	Tác phẩm Surf's Up Chris Buck làm đạo diễn có giọng nói của Shia LaBeouf, Jeff Bridges phải không?	train	đúng
vimqa_train_001923	vimqa_train_001923	Giải Eli Lilly về Hóa Sinh mà Roger D. Kornberg nhận được có tên tiếng Anh là Eli Lilly Award in Biological Chemistry phải không?	train	đúng
vimqa_train_001924	vimqa_train_001924	Quê hương của Sakurai Harumi giáp với bán đảo Triều Tiên qua biển Nhật Bản phải không?	train	đúng
vimqa_train_001925	vimqa_train_001925	Nước nào được mệnh danh là xứ sở vạn đảo	train	Indonesia
vimqa_train_001926	vimqa_train_001926	Google là công ty về gì	train	công cụ tìm kiếm Internet lớn nhất thế giới
vimqa_train_001927	vimqa_train_001927	Tiền thân của Đảng Việt Tân là gì	train	Mặt Trận Quốc gia thống nhất giải phóng Việt Nam
vimqa_train_001928	vimqa_train_001928	Công ty đã biên soạn bảng xếp hạng Canadian Singles Chart do Mike Fine và Mike Shalett thành lập phải không?	train	đúng
vimqa_train_001929	vimqa_train_001929	Nơi sinh của John C. Calhoun phía bắc giáp với khu vực North Carolina phải không?	train	đúng
vimqa_train_001930	vimqa_train_001930	Phong trào Phục Hưng là gì	train	là một phong trào văn hoá thường được xem là bao gồm giai đoạn từ thế kỷ XV đến thế kỷ XVII
vimqa_train_001931	vimqa_train_001931	Hãng thu âm phát hành album All That You Can't Leave Behind tại Anh trực thuộc tổ chức nào?	train	Universal Music Group (UMG)
vimqa_train_001932	vimqa_train_001932	Đội thiếu niên Tiền phong Hồ Chí Minh được ai phụ trách hướng dẫn	train	Đoàn Thanh niên Cộng sản Hồ Chí Minh
vimqa_train_001933	vimqa_train_001933	Triều đại quân chủ cuối cùng của lịch sử Việt Nam là gì	train	nhà Nguyễn
vimqa_train_001934	vimqa_train_001934	Jonny Evans lớn tuổi hơn Richard Nixon phải không?	train	không
vimqa_train_001935	vimqa_train_001935	Tay bass của nhóm nhạc The Wall sinh năm 1884 phải không?	train	không
vimqa_train_001936	vimqa_train_001936	Nguyễn Văn Thiệu sinh vào năm nào	train	năm 1923
vimqa_train_001937	vimqa_train_001937	Woodrow Wilson là tổng thống thứ 28 của đất nước nằm ở phía phía tây của Thái Bình Dương phải không?	train	đúng
vimqa_train_001938	vimqa_train_001938	Daniel Sturridge lớn tuổi hơn Greta Garbo phải không?	train	không
vimqa_train_001939	vimqa_train_001939	Nơi tổ chức lễ trao giải Grammy thường niên lần thứ 61 được sở hữu và điều hành Công ty Arena LA và Tổ chức Giải trí Anschutz phải không?	train	đúng
vimqa_train_001940	vimqa_train_001940	Tổ chức bầu chọn Lauren Bacall là một trong 25 nữ nghệ sĩ xuất sắc nhất trong lịch sử điện ảnh Mỹ năm 1999 được sáng lập năm 1967 phải không?	train	đúng
vimqa_train_001941	vimqa_train_001941	Như Quỳnh là ai	train	là một nữ ca sĩ hải ngoại người Mỹ gốc Việt
vimqa_train_001942	vimqa_train_001942	Câu lạc bộ PSV Eindhoven là một trong 3 câu lạc bộ thống trị giải đấu Eredivisie đến từ Hà Lan phải không?	train	đúng
vimqa_train_001943	vimqa_train_001943	Hàn Mạc Tử mất năm bao nhiêu	train	1940
vimqa_train_001944	vimqa_train_001944	Tay bass của ban nhạc The Wall sinh năm 1884 phải không?	train	không
vimqa_train_001945	vimqa_train_001945	Sân nhà của Tottenham Hotspur F.C. kể từ tháng 4 năm 2019 nằm ở đâu?	train	Tottenham, Luân Đôn
vimqa_train_001946	vimqa_train_001946	Quê hương của Salomon Kalou nằm bên cạnh Vịnh Guinea về phía nam phải không?	train	đúng
vimqa_train_001947	vimqa_train_001947	Dãy núi dài nhất nước ta	train	Dãy núi Trường Sơn
vimqa_train_001948	vimqa_train_001948	Quảng Ninh thuộc vùng nào Việt Nam	train	vùng Đông Bắc Việt Nam
vimqa_train_001949	vimqa_train_001949	Diễn viên thủ vai Hermione Granger sinh ra ở Paris phải không?	train	đúng
vimqa_train_001950	vimqa_train_001950	Thành viên Amy Lee viết lời bài hát My Immortal có nhũ danh Lee phải không?	train	đúng
vimqa_train_001951	vimqa_train_001951	Quốc gia có Al Gore là Phó Tổng thống thứ 45 có thành phố lớn nhất là New York phải không?	train	đúng
vimqa_train_001952	vimqa_train_001952	Ai là người sáng chế ra nhiệt kế	train	Avicenna, Cornelius Drebbel, Robert Fludd, Galileo Galilei hay Santorio Santorio.
vimqa_train_001953	vimqa_train_001953	Nghệ sĩ có đĩa đơn Keeps Gettin' Better sinh năm 1980 phải không?	train	đúng
vimqa_train_001954	vimqa_train_001954	Đất nước có câu lạc bộ U.D. Leiria nằm ở phía Tây Nam của khu vực châu Âu phải không?	train	đúng
vimqa_train_001955	vimqa_train_001955	Nhóm nhạc có Stuart Sutcliffe là cựu thành viên là ban nhạc người nước nào?	train	Anh
vimqa_train_001956	vimqa_train_001956	Đội bóng mà Thierry Henry có trận ra mắt vào năm 1994 có tên đầy đủ Associazione Sportiva Roma phải không?	train	đúng
vimqa_train_001957	vimqa_train_001957	Tác phẩm The Philadelphia Story của Jimmy Stewart được chuyển thể từ vở kịch cùng tên ở Broadway của Philip Barry phải không?	train	đúng
vimqa_train_001958	vimqa_train_001958	Người thừa kế đầu tiên của Oda Nobunaga sinh năm 1537 phải không?	train	đúng
vimqa_train_001959	vimqa_train_001959	Ông Kim Jong Un trở thành lãnh đạo tối cao của Triều Tiên vào năm nào	train	năm 2010
vimqa_train_001960	vimqa_train_001960	Giải thưởng Nobel Kinh tế 2012 của Alvin E. Roth dành cho những nhân vật có đóng góp xuất sắc trong lĩnh vực hoá học phải không?	train	không
vimqa_train_001961	vimqa_train_001961	Giải thưởng nào Norman Borlaug đã nhận là một trong năm nhóm giải thưởng ban đầu của Giải Nobel?	train	Giải Nobel Hòa bình
vimqa_train_001962	vimqa_train_001962	Nhóm nhạc có nghệ sĩ Keith Richards được thành lập ở đâu?	train	Luân Đôn
vimqa_train_001963	vimqa_train_001963	Câu lạc bộ có sân nhà ở Arena AufSchalke được biết đến với tên gọi nào?	train	Schalke 04
vimqa_train_001964	vimqa_train_001964	Trường mà Frank Sherwood Rowland làm giáo sư hoá học cung cấp 87 chương trình cử nhân phải không?	train	đúng
vimqa_train_001965	vimqa_train_001965	Giải đấu mà Derby County F.C. vô địch 2 lần năm 2004 được đổi tên thành gì?	train	Football League Championship
vimqa_train_001966	vimqa_train_001966	Ca khúc Lên ngàn là sáng tác của ai	train	nhạc sĩ Hoàng Việt
vimqa_train_001967	vimqa_train_001967	Giải thưởng của Nghiệp đoàn Nghệ sĩ Màn ảnh của Jessica Chastain do Nghiệp đoàn Nghệ sĩ Màn ảnh trao tặng phải không?	train	đúng
vimqa_train_001968	vimqa_train_001968	Nghệ sĩ Amy Winehouse có album do Mark Ronson sản xuất thành viên của Dàn nhạc Jazz Thanh niên Đất nước thời trẻ phải không?	train	đúng
vimqa_train_001969	vimqa_train_001969	Diễn viên Laurence Olivier đóng cùng với Jessica Tandy sinh ngày 22 tháng 5 năm 1907 phải không?	train	đúng
vimqa_train_001970	vimqa_train_001970	Tổng thống ủng hộ Martin Van Buren giành chiến thắng trong cuộc bầu cử Tổng thống năm 1836 sinh năm 1767 phải không?	train	đúng
vimqa_train_001971	vimqa_train_001971	Giải thưởng mà Edwin G. Krebs đoạt năm 1992 được trao hàng năm cho những khám phá nổi bật trong lĩnh vực khoa học sự sống và y học phải không?	train	đúng
vimqa_train_001972	vimqa_train_001972	Thành viên không tham gia chuyến lưu diễn Girls' Generation's Phantasia sinh năm 1989 phải không?	train	đúng
vimqa_train_001973	vimqa_train_001973	Tỉnh Bình Phước hiện nay có tất cả bao nhiêu đơn vị hành chính	train	11 đơn vị hành chính cấp huyện,
vimqa_train_001974	vimqa_train_001974	Thành viên nào của nhóm nhạc Black Sabbath sinh ngày 3 tháng 12 năm 1948?	train	Ozzy Osbourne
vimqa_train_001975	vimqa_train_001975	Thành phố nơi Eddie Redmayne lớn lên có ranh giới phía nam là sông gì?	train	Thames
vimqa_train_001976	vimqa_train_001976	Quốc gia của Oda Nobunaga nằm bên rìa phía đông của các biển Đen, Đỏ phải không?	train	không
vimqa_train_001977	vimqa_train_001977	Nghệ sĩ thu âm ca khúc Hollaback Girl kết hôn với James Tobin phải không?	train	không
vimqa_train_001978	vimqa_train_001978	Vở kịch Romeo và Juliet của Judi Dench là của nhà văn Stuart Sutcliffe phải không?	train	không
vimqa_train_001979	vimqa_train_001979	Tờ báo phổ biến hơn Los Angeles Times ở nước Mỹ trực thuộc công ty New York Times phải không?	train	đúng
vimqa_train_001980	vimqa_train_001980	Đất nước có Rutherford B. Hayes là tổng thống thứ 19 giáp biển Thái Bình Dương ở phía tây phải không?	train	đúng
vimqa_train_001981	vimqa_train_001981	Người cùng diễn với Anne Hathaway trong phim The Devil Wears Prada sinh ngày 22 tháng 6 năm 1949 phải không?	train	đúng
vimqa_train_001982	vimqa_train_001982	Giải Oscar cho nữ nghệ sĩ chính xuất sắc nhất của Kate Winslet do Viện Hàn lâm Khoa học và Nghệ thuật Điện ảnh trao tặng phải không?	train	đúng
vimqa_train_001983	vimqa_train_001983	Bộ phim Almost Famous của Anna Paquin do Cameron Crowe làm đạo diễn kiêm viết kịch bản phải không?	train	đúng
vimqa_train_001984	vimqa_train_001984	Tạp chí đánh giá album Let It Be tiêu cực về chất lượng xuất bản định kì hai tuần một lần phải không?	train	đúng
vimqa_train_001985	vimqa_train_001985	tổng dân số châu á là bao nhiêu	train	hơn 4 tỉ người ( chiếm 60% dân số thế giới )
vimqa_train_001986	vimqa_train_001986	Nhóm nhạc mà Eric Clapton gia nhập năm 1963 là của nước nào?	train	Anh
vimqa_train_001987	vimqa_train_001987	New South Wales nằm ở phía đông nam nước Úc và có bán tờ báo The Sydney Morning Herald phải không?	train	đúng
vimqa_train_001988	vimqa_train_001988	Philip Warren Andersoncùng nhận giải Nobel vật lý với John Hasbrouck Van Vleck là nhà vật lý người Mỹ phải không?	train	đúng
vimqa_train_001989	vimqa_train_001989	Quốc gia của Oda Nobunaga có phía nam giáp với đảo Đài Loan qua biển Hoa Đông phải không?	train	đúng
vimqa_train_001990	vimqa_train_001990	Đội tuyển mà Michael Ballack đã từng là đội trưởng có Hiệp hội bóng đá Đức là cấp quản lý phải không?	train	đúng
vimqa_train_001991	vimqa_train_001991	Seri phần trước của Taiyou Sentai Sun Vulcan là series thứ tư của Tokusatsu phải không?	train	đúng
vimqa_train_001992	vimqa_train_001992	Howard Walter Florey cùng với Alexander Fleming được trao giải Nobel Sinh lý học hoặc Y học năm 1945 là một nhà dược lý học và bệnh học người Úc phải không?	train	đúng
vimqa_train_001993	vimqa_train_001993	Thành phố mà Muhammad Ali sinh ra và lớn lên là thủ phủ của hạt nào?	train	Jefferson
vimqa_train_001994	vimqa_train_001994	Quốc gia mà Zachary Taylor làm tổng thống thứ 12 gồm 30 tiểu bang phải không?	train	không
vimqa_train_001995	vimqa_train_001995	Phần Lan giáp với những nước nào	train	Phần Lan giáp với Thuỵ Điển về phía tây , Nga về phía đông , Na Uy về phía bắc và Estonia về phía nam qua Vịnh Phần Lan
vimqa_train_001996	vimqa_train_001996	Vở kịch Romeo và Juliet của Judi Dench là của nhà văn William Shakespeare phải không?	train	đúng
vimqa_train_001997	vimqa_train_001997	Câu lạc bộ có sân nhà là Parc Olympique Lyonnais được thành lập năm 1880 phải không?	train	không
vimqa_train_001998	vimqa_train_001998	Whoopi Goldberg lớn tuổi hơn Francesco Totti phải không?	train	đúng
vimqa_train_001999	vimqa_train_001999	Ban nhạc của album "Tell Me I'm Pretty" được thành lập năm 2006 phải không?	train	đúng
vimqa_train_002000	vimqa_train_002000	Trường mà Kim Boo-kyum học ngành khoa học chính trị năm 1976 được sáng lập năm nào?	train	1946
vimqa_train_002001	vimqa_train_002001	Hãng phát hành album Backstreet's Back thuộc sở hữu của Sony Music Entertainment phải không?	train	đúng
vimqa_train_002002	vimqa_train_002002	Quốc gia Hoa Kỳ nơi trước đây Hypacrosaurus từng sống có tên đầy đủ là Hợp chúng quốc Hoa Kỳ phải không?	train	đúng
vimqa_train_002003	vimqa_train_002003	Chi Cu Cu sống ở đâu	train	trong các khu rừng thoáng rộng , nhưng một số ưa thích các vùng thôn quê thoáng đãng
vimqa_train_002004	vimqa_train_002004	Nhóm nhạc rock của Mỹ có album thứ bảy là American Idiot sáng lập năm nào?	train	1986
vimqa_train_002005	vimqa_train_002005	Michael Gambon được đào tạo dưới thời của đạo diễn người nước Anh phải không?	train	đúng
vimqa_train_002006	vimqa_train_002006	Dân số ở thành phố Đà Nẵng vào năm 1975 là bao nhiêu	train	gần 500.000 người
vimqa_train_002007	vimqa_train_002007	Tên gọi đầu tiên của đội tuyển mà Nicholas "Nicky" Butt được cho mượn vào năm 2006 là gì ?	train	Small Heath Alliance
vimqa_train_002008	vimqa_train_002008	Thành phố nơi ban nhạc The Chicks thành lập lớn thứ 9 tại Hoa Kỳ phải không?	train	đúng
vimqa_train_002009	vimqa_train_002009	Quê hương của Dino Zoff có diện tích bé hơn 301.338 km² phải không?	train	không
